hotel_name,hotel_url,hotel_location,group_label,brand_label,group_type,lat,lon,formatted_address,provider,confidence,place_id,types,partial_match,status
Barnsley Resort,https://www.americanexpress.com/en-us/travel/discover/property/Georgia-US/Adairsville/Barnsley-Resort?intlink=US-travel-discover-property-results-propertyCard-Barnsley-Resort,"Adairsville, Georgia US",THE HOTEL COLLECTION,,Program,34.2994956,-84.9845809,"597 Barnsley Gardens Rd NW, Adairsville, GA 30103, USA",google_places,PLACE_DETAILS,ChIJNaYu22CsiogRQzFHT2dMRt8,establishment;lodging;point_of_interest,False,CACHED
"Hotel Heron Alexandria Old Town, Curio Collection by Hilton",https://www.americanexpress.com/en-us/travel/discover/property/Virginia-US/Alexandria/Hotel-Heron-Alexandria-Old-Town-Curio-Collection-By-Hilton?intlink=US-travel-discover-property-results-propertyCard-Hotel-Heron-Alexandria-Old-Town-Curio-Collection-By-Hilton,"Alexandria, Virginia US",THE HOTEL COLLECTION,,Program,38.8040318,-77.0467977,"699 Prince St, Alexandria, VA 22314, USA",google_places,PLACE_DETAILS,ChIJwVy_ghqxt4kRxGd9TehvcT0,establishment;lodging;point_of_interest,False,CACHED
Snowpine Lodge,https://www.americanexpress.com/en-us/travel/discover/property/Utah-US/Alta/Snowpine-Lodge?intlink=US-travel-discover-property-results-propertyCard-Snowpine-Lodge,"Alta, Utah US",THE HOTEL COLLECTION,,Program,40.5912562,-111.6323915,"10420 Little Cottonwood Rd Suite #1, Alta, UT 84092, USA",google_places,PLACE_DETAILS,ChIJiWuqGlhwUocRSAeLwDMsJsk,establishment;lodging;point_of_interest,False,CACHED
Troutbeck,https://www.americanexpress.com/en-us/travel/discover/property/New-York-US/Amenia/Troutbeck?intlink=US-travel-discover-property-results-propertyCard-Troutbeck,"Amenia, New York US",THE HOTEL COLLECTION,,Program,41.854537,-73.51648519999999,"515 Leedsville Rd, Amenia, NY 12501, USA",google_places,PLACE_DETAILS,ChIJh-gIjv183YkRqrSPG325fgI,establishment;food;lodging;point_of_interest;restaurant,False,CACHED
The Inn on Biltmore Estate,https://www.americanexpress.com/en-us/travel/discover/property/North-Carolina-US/Asheville/The-Inn-On-Biltmore-Estate?intlink=US-travel-discover-property-results-propertyCard-The-Inn-On-Biltmore-Estate,"Asheville, North Carolina US",THE HOTEL COLLECTION,,Program,35.5577866,-82.5805968,"1 Antler Hill Rd, Asheville, NC 28803, USA",google_places,PLACE_DETAILS,ChIJ2xdFCt-MWYgRJI2WpgFUK0Q,establishment;lodging;point_of_interest,False,CACHED
The Limelight Hotel Aspen,https://www.americanexpress.com/en-us/travel/discover/property/Colorado-US/Aspen/The-Limelight-Hotel-Aspen?intlink=US-travel-discover-property-results-propertyCard-The-Limelight-Hotel-Aspen,"Aspen, Colorado US",THE HOTEL COLLECTION,,Program,39.1889152,-106.8213958,"355 S Monarch St, Aspen, CO 81611, USA",google_places,PLACE_DETAILS,ChIJ3UiK0nw5QIcRDQLKrfHQ6Ps,establishment;lodging;point_of_interest,False,CACHED
ARRIVE Austin by Palisociety,https://www.americanexpress.com/en-us/travel/discover/property/Texas-US/Austin/Arrive-Austin-By-Palisociety?intlink=US-travel-discover-property-results-propertyCard-Arrive-Austin-By-Palisociety,"Austin, Texas US",THE HOTEL COLLECTION,,Program,30.261694,-97.72291469999999,"1813 E 6th St, Austin, TX 78702, USA",google_places,PLACE_DETAILS,ChIJEffd9ra1RIYRf_7VN-63NZk,establishment;lodging;point_of_interest,False,CACHED
LINE Austin,https://www.americanexpress.com/en-us/travel/discover/property/Texas-US/Austin/Line-Austin?intlink=US-travel-discover-property-results-propertyCard-Line-Austin,"Austin, Texas US",THE HOTEL COLLECTION,,Program,30.2631029,-97.7438972,"111 E Cesar Chavez St, Austin, TX 78701, USA",google_places,PLACE_DETAILS,ChIJA0Pwa_G1RIYRR1g97SPhn9k,establishment;lodging;point_of_interest,False,CACHED
Steigenberger Icon Europaischer Hof Baden-Baden,https://www.americanexpress.com/en-us/travel/discover/property/Germany/Baden-Baden/Steigenberger-Icon-Europaischer-Hof-Baden-baden?intlink=US-travel-discover-property-results-propertyCard-Steigenberger-Icon-Europaischer-Hof-Baden-baden,"Baden-Baden, Germany",THE HOTEL COLLECTION,,Program,48.76163,8.23804,"Kaiserallee 2, 76530 Baden-Baden, Germany",google_places,PLACE_DETAILS,ChIJfUZcJEIfl0cRSLeooq2lpag,establishment;lodging;point_of_interest,False,CACHED
Desa Potato Head Bali,https://www.americanexpress.com/en-us/travel/discover/property/Indonesia/Badung/Desa-Potato-Head-Bali?intlink=US-travel-discover-property-results-propertyCard-Desa-Potato-Head-Bali,"Badung, Indonesia",THE HOTEL COLLECTION,,Program,-8.6790217,115.1509365,"Jl. Petitenget No.51B, Seminyak, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",google_places,PLACE_DETAILS,ChIJ4f9QNY9H0i0REbMfgG5iI18,establishment;lodging;point_of_interest;spa,False,CACHED
Revival Baltimore,https://www.americanexpress.com/en-us/travel/discover/property/Maryland-US/Baltimore/Revival-Baltimore?intlink=US-travel-discover-property-results-propertyCard-Revival-Baltimore,"Baltimore, Maryland US",THE HOTEL COLLECTION,,Program,39.2972911,-76.6172284,"101 W Monument St, Baltimore, MD 21201, USA",google_places,PLACE_DETAILS,ChIJ-48vE5gEyIkRmFKzJqxEC5U,establishment;lodging;point_of_interest,False,CACHED
Nobu Hotel Barcelona,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Barcelona/Nobu-Hotel-Barcelona?intlink=US-travel-discover-property-results-propertyCard-Nobu-Hotel-Barcelona,"Barcelona, Spain",THE HOTEL COLLECTION,,Program,41.3798684,2.1426933,"Avinguda de Roma, 2, 4, Sants-Montjuïc, 08014 Barcelona, Spain",google_places,PLACE_DETAILS,ChIJeV2ZLqOZpBIRJI4WzjEyGek,establishment;lodging;point_of_interest,False,CACHED
The Inn at Bay Harbor,https://www.americanexpress.com/en-us/travel/discover/property/Michigan-US/Bay-Harbor/The-Inn-At-Bay-Harbor?intlink=US-travel-discover-property-results-propertyCard-The-Inn-At-Bay-Harbor,"Bay Harbor, Michigan US",THE HOTEL COLLECTION,,Program,45.3690316,-85.01558659999999,"3600 Village Harbor Dr #134, Bay Harbor, MI 49770, USA",google_places,PLACE_DETAILS,ChIJ8xZkN2WFSk0RYGOo0d4DX60,establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
The Compton Bentonville,https://www.americanexpress.com/en-us/travel/discover/property/Arkansas-US/Bentonville/The-Compton-Bentonville?intlink=US-travel-discover-property-results-propertyCard-The-Compton-Bentonville,"Bentonville, Arkansas US",THE HOTEL COLLECTION,,Program,36.3720385,-94.2075697,"200 E Central Ave, Bentonville, AR 72712, USA",google_places,PLACE_DETAILS,ChIJRy7aNoIbyYcRLlIWizITI70,establishment;food;lodging;point_of_interest;restaurant,False,CACHED
Claremont Resort & Club,https://www.americanexpress.com/en-us/travel/discover/property/California-US/Berkeley/Claremont-Resort--Club?intlink=US-travel-discover-property-results-propertyCard-Claremont-Resort--Club,"Berkeley, California US",THE HOTEL COLLECTION,,Program,37.8590352,-122.2420658,"41 Tunnel Rd, Berkeley, CA 94705, USA",google_places,PLACE_DETAILS,ChIJUZZ3F7Z9hYARjWG2iXRboAk,establishment;food;lodging;point_of_interest;restaurant,False,CACHED
SIXTY Beverly Hills,https://www.americanexpress.com/en-us/travel/discover/property/California-US/Beverly-Hills/Sixty-Beverly-Hills?intlink=US-travel-discover-property-results-propertyCard-Sixty-Beverly-Hills,"Beverly Hills, California US",THE HOTEL COLLECTION,,Program,34.0667845,-118.3961223,"9360 Wilshire Blvd, Beverly Hills, CA 90212, USA",google_places,PLACE_DETAILS,ChIJ_x-Ti_67woARU-UKGOCzqIs,establishment;lodging;point_of_interest,False,CACHED
Regina Experimental Biarritz,https://www.americanexpress.com/en-us/travel/discover/property/France/Biarritz/Regina-Experimental-Biarritz?intlink=US-travel-discover-property-results-propertyCard-Regina-Experimental-Biarritz,"Biarritz, France",THE HOTEL COLLECTION,,Program,43.49137959999999,-1.5520148,"52 Av. de l'Impératrice, 64200 Biarritz, France",google_places,PLACE_DETAILS,ChIJxaAbD91qUQ0RgsyeyFLd65o,establishment;lodging;point_of_interest,False,CACHED
The Summit Hotel at Big Sky Resort,https://www.americanexpress.com/en-us/travel/discover/property/Montana-US/Big-Sky/The-Summit-Hotel-At-Big-Sky-Resort?intlink=US-travel-discover-property-results-propertyCard-The-Summit-Hotel-At-Big-Sky-Resort,"Big Sky, Montana US",THE HOTEL COLLECTION,,Program,45.28342259999999,-111.4003678,"60 Big Sky Resort Rd, Big Sky, MT 59716, USA",google_places,PLACE_DETAILS,ChIJA3WfxacaUFMRdwE8DVqiQbk,establishment;lodging;point_of_interest,False,CACHED
The Townsend Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Michigan-US/Birmingham/The-Townsend-Hotel?intlink=US-travel-discover-property-results-propertyCard-The-Townsend-Hotel,"Birmingham, Michigan US",THE HOTEL COLLECTION,,Program,42.544694,-83.2150343,"100 Townsend St, Birmingham, MI 48009, USA",google_places,PLACE_DETAILS,ChIJadxcs6nHJIgR_nHXxHqWB-U,establishment;lodging;point_of_interest,False,CACHED
Hotel Corona d'Oro 1890,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Bologna/Hotel-Corona-Doro-1890?intlink=US-travel-discover-property-results-propertyCard-Hotel-Corona-Doro-1890,"Bologna, Italy",THE HOTEL COLLECTION,,Program,44.4954973,11.3455907,"Via Guglielmo Oberdan, 12, 40126 Bologna BO, Italy",google_places,PLACE_DETAILS,ChIJvTs1373Uf0cR5jEwRTyfzr8,establishment;lodging;point_of_interest,False,CACHED
Burdigala by Inwood Hotels,https://www.americanexpress.com/en-us/travel/discover/property/France/Bordeaux/Burdigala-By-Inwood-Hotels?intlink=US-travel-discover-property-results-propertyCard-Burdigala-By-Inwood-Hotels,"Bordeaux, France",THE HOTEL COLLECTION,,Program,44.8399472,-0.5869281,"115 Rue Georges Bonnac, 33000 Bordeaux, France",google_places,PLACE_DETAILS,ChIJ0ZQdHeYnVQ0RCmvEY4Q8HHE,establishment;lodging;point_of_interest,False,CACHED
The Atlas Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Massachusetts-US/Boston/The-Atlas-Hotel?intlink=US-travel-discover-property-results-propertyCard-The-Atlas-Hotel,"Boston, Massachusetts US",THE HOTEL COLLECTION,,Program,42.363669,-71.12161669999999,"40 Western Ave, Boston, MA 02134, USA",google_places,PLACE_DETAILS,ChIJIxFhCGB344kRx0_1t-f3pnE,establishment;lodging;point_of_interest,False,CACHED
The Whitney Hotel Boston,https://www.americanexpress.com/en-us/travel/discover/property/Massachusetts-US/Boston/The-Whitney-Hotel-Boston?intlink=US-travel-discover-property-results-propertyCard-The-Whitney-Hotel-Boston,"Boston, Massachusetts US",THE HOTEL COLLECTION,,Program,42.360636,-71.0710392,"170 Charles St, Boston, MA 02114, USA",google_places,PLACE_DETAILS,ChIJi_UInqdx44kR-9MwsYM38Zc,establishment;lodging;point_of_interest,False,CACHED
Limelight Boulder,https://www.americanexpress.com/en-us/travel/discover/property/Colorado-US/Boulder/Limelight-Boulder?intlink=US-travel-discover-property-results-propertyCard-Limelight-Boulder,"Boulder, Colorado US",THE HOTEL COLLECTION,,Program,40.0106811,-105.2762457,"1295 University Ave, Boulder, CO 80302, USA",google_places,PLACE_DETAILS,ChIJK3pbzM3ta4cRzU57aNXHi_4,establishment;food;lodging;point_of_interest;restaurant,False,CACHED
Emporium Hotel South Bank,https://www.americanexpress.com/en-us/travel/discover/property/Australia/Brisbane/Emporium-Hotel-South-Bank?intlink=US-travel-discover-property-results-propertyCard-Emporium-Hotel-South-Bank,"Brisbane, Australia",THE HOTEL COLLECTION,,Program,-27.4814303,153.0230943,"267 Grey St, South Brisbane QLD 4101, Australia",google_places,PLACE_DETAILS,ChIJG5vaUgxakWsRVKPi6iVlXq8,bar;establishment;food;lodging;point_of_interest;restaurant,False,CACHED
The Lygon Arms Hotel,https://www.americanexpress.com/en-us/travel/discover/property/England/Broadway/The-Lygon-Arms-Hotel?intlink=US-travel-discover-property-results-propertyCard-The-Lygon-Arms-Hotel,"Broadway, England",THE HOTEL COLLECTION,,Program,52.0361826,-1.8612124,"High St, Broadway WR12 7DU, UK",google_places,PLACE_DETAILS,ChIJTbq5ijDfcEgRbYyduiTQXrw,bar;establishment;food;lodging;point_of_interest;restaurant,False,CACHED
The William Vale,https://www.americanexpress.com/en-us/travel/discover/property/New-York-US/Brooklyn/The-William-Vale?intlink=US-travel-discover-property-results-propertyCard-The-William-Vale,"Brooklyn, New York US",THE HOTEL COLLECTION,,Program,40.7220768,-73.9566198,"111 N 12th St, Brooklyn, NY 11249, USA",google_places,PLACE_DETAILS,ChIJT0OO0UJZwokRDV4t1oFOrso,establishment;lodging;point_of_interest,False,CACHED
Saccharum Resort,https://www.americanexpress.com/en-us/travel/discover/property/Portugal/Calheta/Saccharum-Resort?intlink=US-travel-discover-property-results-propertyCard-Saccharum-Resort,"Calheta, Portugal",THE HOTEL COLLECTION,,Program,32.7167807,-17.1684636,"Rua da Serra D'Água, nº1, 9370-087 Arco da Calheta, Madeira, Portugal",google_places,PLACE_DETAILS,ChIJxaWLoxNRYAwRJpJHpdgrBN8,establishment;lodging;point_of_interest,False,CACHED
Le Blanc Spa Resort Cancun - Adults Only - All Inclusive,https://www.americanexpress.com/en-us/travel/discover/property/Quintana-Roo-MX/Cancún/Le-Blanc-Spa-Resort-Cancun---Adults-Only---All-Inclusive?intlink=US-travel-discover-property-results-propertyCard-Le-Blanc-Spa-Resort-Cancun---Adults-Only---All-Inclusive,"Cancún, Quintana Roo MX",THE HOTEL COLLECTION,,Program,21.1258612,-86.7526041,"Blvd. Kukulcan Km 10, Punta Cancun, Zona Hotelera, 77550 Cancún, Q.R., Mexico",google_places,PLACE_DETAILS,ChIJj6h9m5AoTI8ROHdl5U0KjZE,establishment;lodging;point_of_interest,False,CACHED
Congress Hall Hotel,https://www.americanexpress.com/en-us/travel/discover/property/New-Jersey-US/Cape-May/Congress-Hall-Hotel?intlink=US-travel-discover-property-results-propertyCard-Congress-Hall-Hotel,"Cape May, New Jersey US",THE HOTEL COLLECTION,,Program,38.9314188,-74.9242809,"200 Congress Pl, Cape May, NJ 08204, USA",google_places,PLACE_DETAILS,ChIJW2TX1otUv4kRrSO2Sf13LYA,establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
The Quail,https://www.americanexpress.com/en-us/travel/discover/property/California-US/Carmel/The-Quail?intlink=US-travel-discover-property-results-propertyCard-The-Quail,"Carmel, California US",THE HOTEL COLLECTION,,Program,36.5323004,-121.8514411,"8205 Valley Greens Dr, Carmel, CA 93923, USA",google_places,PLACE_DETAILS,ChIJI_jCt6bvjYAR94hzdEB1ZaQ,establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
The Royal Sonesta San Juan,https://www.americanexpress.com/en-us/travel/discover/property/Puerto-Rico/Carolina/The-Royal-Sonesta-San-Juan?intlink=US-travel-discover-property-results-propertyCard-The-Royal-Sonesta-San-Juan,"Carolina, Puerto Rico",THE HOTEL COLLECTION,,Program,18.4431721,-66.01986620000001,"5961 Av. Isla Verde, Carolina, 00979, Puerto Rico",google_places,PLACE_DETAILS,ChIJcxl7191lA4wRiDPqQKCohWk,establishment;lodging;point_of_interest,False,CACHED
Charleston Santa Teresa Cartagena Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Colombia/Cartagena/Charleston-Santa-Teresa-Cartagena-Hotel?intlink=US-travel-discover-property-results-propertyCard-Charleston-Santa-Teresa-Cartagena-Hotel,"Cartagena, Colombia",THE HOTEL COLLECTION,,Program,10.4222674,-75.5525837,"Cra. 3 #31-23, El Centro, Cartagena de Indias, Bolívar, Colombia",google_places,PLACE_DETAILS,ChIJj911a50v9o4RCjZgBngJOo8,establishment;lodging;point_of_interest,False,CACHED
The Beach Club at Charleston Harbor Resort & Marina,https://www.americanexpress.com/en-us/travel/discover/property/South-Carolina-US/Charleston/The-Beach-Club-At-Charleston-Harbor-Resort--Marina?intlink=US-travel-discover-property-results-propertyCard-The-Beach-Club-At-Charleston-Harbor-Resort--Marina,"Charleston, South Carolina US",THE HOTEL COLLECTION,,Program,32.7869,-79.9066,"20 Patriots Point Rd Suite E28, Mt Pleasant, SC 29464, USA",google_places,PLACE_DETAILS,ChIJR-JrqpZw_ogRibgJ-AfghsU,establishment;lodging;point_of_interest,False,CACHED
The Loutrel,https://www.americanexpress.com/en-us/travel/discover/property/South-Carolina-US/Charleston/The-Loutrel?intlink=US-travel-discover-property-results-propertyCard-The-Loutrel,"Charleston, South Carolina US",THE HOTEL COLLECTION,,Program,32.780273,-79.92848649999999,"61 State St Main Entrance, Charleston, SC 29401, USA",google_places,PLACE_DETAILS,ChIJvQlcS9t7_ogRBHSd2xmKFx8,establishment;lodging;point_of_interest,False,CACHED
The Palmetto Hotel,https://www.americanexpress.com/en-us/travel/discover/property/South-Carolina-US/Charleston/The-Palmetto-Hotel?intlink=US-travel-discover-property-results-propertyCard-The-Palmetto-Hotel,"Charleston, South Carolina US",THE HOTEL COLLECTION,,Program,32.779979,-79.926941,"194 E Bay St, Charleston, SC 29401, USA",google_places,PLACE_DETAILS,ChIJW5wW_i17_ogR9HmuvdO5LIE,establishment;lodging;point_of_interest,False,CACHED
The Read House Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Tennessee-US/Chattanooga/The-Read-House-Hotel?intlink=US-travel-discover-property-results-propertyCard-The-Read-House-Hotel,"Chattanooga, Tennessee US",THE HOTEL COLLECTION,,Program,35.04595370000001,-85.3111174,"107 W M.L.K. Blvd, Chattanooga, TN 37402, USA",google_places,PLACE_DETAILS,ChIJL0e_IH1eYIgRW6M2-pvGEh4,establishment;lodging;point_of_interest,False,CACHED
Hotel 55 Chicago Downtown,https://www.americanexpress.com/en-us/travel/discover/property/Illinois-US/Chicago/Hotel-55-Chicago-Downtown?intlink=US-travel-discover-property-results-propertyCard-Hotel-55-Chicago-Downtown,"Chicago, Illinois US",THE HOTEL COLLECTION,,Program,41.8931911,-87.62602070000001,"55 E Ontario St, Chicago, IL 60611, USA",google_places,PLACE_DETAILS,ChIJlW1EWmctDogRHofRXWsFe2s,establishment;lodging;point_of_interest,False,CACHED
Nobu Hotel Chicago,https://www.americanexpress.com/en-us/travel/discover/property/Illinois-US/Chicago/Nobu-Hotel-Chicago?intlink=US-travel-discover-property-results-propertyCard-Nobu-Hotel-Chicago,"Chicago, Illinois US",THE HOTEL COLLECTION,,Program,41.8846776,-87.649469,"155 N Peoria St, Chicago, IL 60607, USA",google_places,PLACE_DETAILS,ChIJfczwbpItDogRCgYJlqHlksc,establishment;lodging;point_of_interest,False,CACHED
The Royal Sonesta Chicago Downtown,https://www.americanexpress.com/en-us/travel/discover/property/Illinois-US/Chicago/The-Royal-Sonesta-Chicago-Downtown?intlink=US-travel-discover-property-results-propertyCard-The-Royal-Sonesta-Chicago-Downtown,"Chicago, Illinois US",THE HOTEL COLLECTION,,Program,41.8873941,-87.62569400000001,"71 E Wacker Dr, Chicago, IL 60601, USA",google_places,PLACE_DETAILS,ChIJbQekZ7AsDogRABWOdM9cQRQ,establishment;food;lodging;point_of_interest;restaurant,False,CACHED
Opal Sands Resort,https://www.americanexpress.com/en-us/travel/discover/property/Florida-US/Clearwater-Beach/Opal-Sands-Resort?intlink=US-travel-discover-property-results-propertyCard-Opal-Sands-Resort,"Clearwater Beach, Florida US",THE HOTEL COLLECTION,,Program,27.9696211,-82.8302336,"430 S Gulfview Blvd, Clearwater Beach, FL 33767, USA",google_places,PLACE_DETAILS,ChIJgd7cXij3wogRQjPdQqP4DJ4,establishment;lodging;point_of_interest;spa,False,CACHED
Wyndham Grand Clearwater Beach,https://www.americanexpress.com/en-us/travel/discover/property/Florida-US/Clearwater-Beach/Wyndham-Grand-Clearwater-Beach?intlink=US-travel-discover-property-results-propertyCard-Wyndham-Grand-Clearwater-Beach,"Clearwater Beach, Florida US",THE HOTEL COLLECTION,,Program,27.9749011,-82.8284386,"100 Coronado Dr, Clearwater, FL 33767, USA",google_places,PLACE_DETAILS,ChIJC5DS79b2wogRNnjlsvD9l9c,establishment;lodging;point_of_interest,False,CACHED
Garden of the Gods Resort and Club,https://www.americanexpress.com/en-us/travel/discover/property/Colorado-US/Colorado-Springs/Garden-Of-The-Gods-Resort-And-Club?intlink=US-travel-discover-property-results-propertyCard-Garden-Of-The-Gods-Resort-And-Club,"Colorado Springs, Colorado US",THE HOTEL COLLECTION,,Program,38.8795209,-104.868396,"3320 Mesa Rd, Colorado Springs, CO 80904, USA",google_places,PLACE_DETAILS,ChIJt-M6XBRQE4cRfARo4nDiTZE,establishment;health;lodging;point_of_interest,False,CACHED
The Mining Exchange,https://www.americanexpress.com/en-us/travel/discover/property/Colorado-US/Colorado-Springs/The-Mining-Exchange?intlink=US-travel-discover-property-results-propertyCard-The-Mining-Exchange,"Colorado Springs, Colorado US",THE HOTEL COLLECTION,,Program,38.8334404,-104.8220691,"Mining Exchange Hotel, 8 S Nevada Ave, Colorado Springs, CO 80903, USA",google_places,PLACE_DETAILS,ChIJcfoieBhFE4cRNxVzSkOa7oI,establishment;lodging;point_of_interest,False,CACHED
Hard Rock Hotel Davos,https://www.americanexpress.com/en-us/travel/discover/property/Switzerland/Davos/Hard-Rock-Hotel-Davos?intlink=US-travel-discover-property-results-propertyCard-Hard-Rock-Hotel-Davos,"Davos, Switzerland",THE HOTEL COLLECTION,,Program,46.7972023,9.8228051,"Tobelmühlestrasse 2, 7270 Davos, Switzerland",google_places,PLACE_DETAILS,ChIJEQiIiqmmhEcRyeCw7FnWz8o,establishment;lodging;point_of_interest,False,CACHED
Opal Grand Oceanfront Resort & Spa,https://www.americanexpress.com/en-us/travel/discover/property/Florida-US/Delray-Beach/Opal-Grand-Oceanfront-Resort--Spa?intlink=US-travel-discover-property-results-propertyCard-Opal-Grand-Oceanfront-Resort--Spa,"Delray Beach, Florida US",THE HOTEL COLLECTION,,Program,26.4624938,-80.0588959,"10 N Ocean Blvd, Delray Beach, FL 33483, USA",google_places,PLACE_DETAILS,ChIJe-Cs4c3f2IgRjqjQTCD9Nlc,establishment;lodging;point_of_interest;spa,False,CACHED
Populus Denver,https://www.americanexpress.com/en-us/travel/discover/property/Colorado-US/Denver/Populus-Denver?intlink=US-travel-discover-property-results-propertyCard-Populus-Denver,"Denver, Colorado US",THE HOTEL COLLECTION,,Program,39.7402818,-104.9909735,"240 14th St, Denver, CO 80202, USA",google_places,PLACE_DETAILS,ChIJyz70Jtl5bIcRqUoIBIkCXZ4,clothing_store;establishment;lodging;point_of_interest;store,False,CACHED
Detroit Foundation Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Michigan-US/Detroit/Detroit-Foundation-Hotel?intlink=US-travel-discover-property-results-propertyCard-Detroit-Foundation-Hotel,"Detroit, Michigan US",THE HOTEL COLLECTION,,Program,42.3283322,-83.0483601,"250 W Larned St, Detroit, MI 48226, USA",google_places,PLACE_DETAILS,ChIJF2z44DotO4gRNm7Q0B0dn50,establishment;food;lodging;point_of_interest;restaurant,False,CACHED
Trump National Doral,https://www.americanexpress.com/en-us/travel/discover/property/Florida-US/Doral/Trump-National-Doral?intlink=US-travel-discover-property-results-propertyCard-Trump-National-Doral,"Doral, Florida US",THE HOTEL COLLECTION,,Program,25.8129673,-80.3387175,"4400 NW 87th Ave, Miami, FL 33178, USA",google_places,PLACE_DETAILS,ChIJISHCY9-72YgRlV26O7OK5fk,establishment;food;lodging;point_of_interest;restaurant,False,CACHED
Atlantis The Palm,https://www.americanexpress.com/en-us/travel/discover/property/United-Arab-Emirates/Dubai/Atlantis-The-Palm?intlink=US-travel-discover-property-results-propertyCard-Atlantis-The-Palm,"Dubai, United Arab Emirates",THE HOTEL COLLECTION,,Program,25.1304426,55.1171498,Crescent Rd - The Palm Jumeirah - Dubai - United Arab Emirates,google_places,PLACE_DETAILS,ChIJeckJNj4VXz4RxUqAikFalAU,establishment;lodging;point_of_interest,False,CACHED
SIRO One Za'abeel,https://www.americanexpress.com/en-us/travel/discover/property/United-Arab-Emirates/Dubai/Siro-One-Zaabeel?intlink=US-travel-discover-property-results-propertyCard-Siro-One-Zaabeel,"Dubai, United Arab Emirates",THE HOTEL COLLECTION,,Program,25.2275223,55.2908962,Zaa'beel Street - Zaa'beel First - Za'abeel - Dubai - United Arab Emirates,google_places,PLACE_DETAILS,ChIJadEi9dZCXz4RwdCY6oLJshg,establishment;lodging;point_of_interest,False,CACHED
Hotel Kö59 Düsseldorf - Member of Hommage Luxury Hotels Collection,https://www.americanexpress.com/en-us/travel/discover/property/Germany/Düsseldorf/Hotel-Ko59-Dusseldorf---Member-Of-Hommage-Luxury-Hotels-Collection?intlink=US-travel-discover-property-results-propertyCard-Hotel-Ko59-Dusseldorf---Member-Of-Hommage-Luxury-Hotels-Collection,"Düsseldorf, Germany",THE HOTEL COLLECTION,,Program,51.2205117,6.7781539,"Königsallee 59, 40215 Düsseldorf, Germany",google_places,PLACE_DETAILS,ChIJCfSqsD3KuEcRJAUc1lFveXs,establishment;lodging;point_of_interest,False,CACHED
The Winnetu Oceanside Resort,https://www.americanexpress.com/en-us/travel/discover/property/Massachusetts-US/Edgartown/The-Winnetu-Oceanside-Resort?intlink=US-travel-discover-property-results-propertyCard-The-Winnetu-Oceanside-Resort,"Edgartown, Massachusetts US",THE HOTEL COLLECTION,,Program,41.35206669999999,-70.5150081,"31 Dunes Rd, Edgartown, MA 02539, USA",google_places,PLACE_DETAILS,ChIJUXPEw-Ut5YkRadfXkFMK400,establishment;lodging;point_of_interest,False,CACHED
Montesol Experimental Ibiza,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Eivissa/Montesol-Experimental-Ibiza?intlink=US-travel-discover-property-results-propertyCard-Montesol-Experimental-Ibiza,"Eivissa, Spain",THE HOTEL COLLECTION,,Program,38.90992,1.4346063,"Passeig de Vara de Rey, 2, 07800 Eivissa, Illes Balears, Spain",google_places,PLACE_DETAILS,ChIJJ2nTvbBGmRIRfnx2B0hlRYs,establishment;lodging;point_of_interest,False,CACHED
The Plaza Hotel Pioneer Park,https://www.americanexpress.com/en-us/travel/discover/property/Texas-US/El-Paso/The-Plaza-Hotel-Pioneer-Park?intlink=US-travel-discover-property-results-propertyCard-The-Plaza-Hotel-Pioneer-Park,"El Paso, Texas US",THE HOTEL COLLECTION,,Program,31.7588955,-106.4886299,"106 W Mills Ave, El Paso, TX 79901, USA",google_places,PLACE_DETAILS,ChIJcyw2SNZZ54YRQWs8NUMUEb4,establishment;lodging;point_of_interest,False,CACHED
Masseria Torre Coccaro,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Fasano/Masseria-Torre-Coccaro?intlink=US-travel-discover-property-results-propertyCard-Masseria-Torre-Coccaro,"Fasano, Italy",THE HOTEL COLLECTION,,Program,40.8632316,17.3868465,"Contrada Coccaro, 8, 72015 Savelletri di Fasano BR, Italy",google_places,PLACE_DETAILS,ChIJx4z_EX1JRhMR5QdEQs7SkKY,establishment;food;health;lodging;point_of_interest;restaurant;spa,False,CACHED
Bernini Palace Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Florence/Bernini-Palace-Hotel?intlink=US-travel-discover-property-results-propertyCard-Bernini-Palace-Hotel,"Florence, Italy",THE HOTEL COLLECTION,,Program,43.7693126,11.2575813,"Piazza di S. Firenze, 29, 50122 Firenze FI, Italy",google_places,PLACE_DETAILS,ChIJ-bwD1wBUKhMRBEq0oXXY7dQ,establishment;lodging;point_of_interest,False,CACHED
